sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
BT0173GR,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0173-Green,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0173-green,BT0173,BT0173,BT0173 Ladies Fanny Pack,/b/t/bt0173_or_gr_fu_1_1.jpg,,/b/t/bt0173_or_gr_fu_1_1.jpg,,/b/t/bt0173_or_gr_fu_1_1.jpg,,/b/t/bt0173_or_gr_fu_1_1.jpg,,"8/7/22, 9:43 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Green,sale=No,size=S",60,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0173_or_gr_fu_1_1.jpg,,,,,,,,,,,,,,
BT0173OR,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0173-Orange,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0173-orange,BT0173,BT0173,BT0173 Ladies Fanny Pack,/b/t/bt0173_or_gr_fu_2_1.jpg,,/b/t/bt0173_or_gr_fu_2_1.jpg,,/b/t/bt0173_or_gr_fu_2_1.jpg,,/b/t/bt0173_or_gr_fu_2_1.jpg,,"8/7/22, 9:43 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Orange,sale=No,size=S",24,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0173_or_gr_fu_2_1.jpg,,,,,,,,,,,,,,
BT0173R,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0173-Red,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0173-red,BT0173,BT0173,BT0173 Ladies Fanny Pack,/b/t/bt0173_gy_bl_r_2_1.jpg,,/b/t/bt0173_gy_bl_r_2_1.jpg,,/b/t/bt0173_gy_bl_r_2_1.jpg,,/b/t/bt0173_gy_bl_r_2_1.jpg,,"8/7/22, 9:43 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Red,sale=No,size=S",120,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0173_gy_bl_r_2_1.jpg,,,,,,,,,,,,,,
BT0173,,Default,configurable,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0173,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,"Catalog, Search",,,,,bt0173,BT0173,BT0173,BT0173 Ladies Fanny Pack,/b/t/bt0173br.jpg,,/b/t/bt0173br.jpg,,/b/t/bt0173br.jpg,,,,"8/7/22, 9:43 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/b/t/bt0173br.jpg,/b/t/bt173br_1.jpg,/b/t/bt173br_2.jpg",",,",,,,,,,,,,,,"sku=BT0173BL,color=Blue|sku=BT0173BR,color=Brown|sku=BT0173FU,color=Fuchsia|sku=BT0173GR,color=Green|sku=BT0173GY,color=Gray|sku=BT0173OR,color=Orange|sku=BT0173R,color=Red",color=Color
BT0174BL,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0174-Blue,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0174-blue,BT0174,BT0174,BT0174 Ladies Fanny Pack,/b/t/bt0174_fu_bl_r_3.jpg,,/b/t/bt0174_fu_bl_r_3.jpg,,/b/t/bt0174_fu_bl_r_3.jpg,,/b/t/bt0174_fu_bl_r_3.jpg,,"8/7/22, 9:58 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Blue,sale=No,size=S",120,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0174_fu_bl_r_3.jpg,,,,,,,,,,,,,,
BT0174BR,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0174-Brown,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0174-brown,BT0174,BT0174,BT0174 Ladies Fanny Pack,/b/t/bt0174br_1_2_1.jpg,,/b/t/bt0174br_1_2_1.jpg,,/b/t/bt0174br_1_2_1.jpg,,/b/t/bt0174br_1_2_1.jpg,,"8/7/22, 9:58 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Brown,sale=No,size=S",228,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0174br_1_2_1.jpg,,,,,,,,,,,,,,
BT0174FU,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0174-Fuchsia,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0174-fuchsia,BT0174,BT0174,BT0174 Ladies Fanny Pack,/b/t/bt0174_fu_bl_r_1_1.jpg,,/b/t/bt0174_fu_bl_r_1_1.jpg,,/b/t/bt0174_fu_bl_r_1_1.jpg,,/b/t/bt0174_fu_bl_r_1_1.jpg,,"8/7/22, 9:58 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Fuchsia,sale=No,size=S",120,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0174_fu_bl_r_1_1.jpg,,,,,,,,,,,,,,
BT0174GR,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0174-Green,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0174-green,BT0174,BT0174,BT0174 Ladies Fanny Pack,/b/t/bt0174_gy_or_gr_3.jpg,,/b/t/bt0174_gy_or_gr_3.jpg,,/b/t/bt0174_gy_or_gr_3.jpg,,/b/t/bt0174_gy_or_gr_3.jpg,,"8/7/22, 9:58 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Green,sale=No,size=S",120,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0174_gy_or_gr_3.jpg,,,,,,,,,,,,,,
BT0174GY,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0174-Gray,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0174-gray,BT0174,BT0174,BT0174 Ladies Fanny Pack,/b/t/bt0174_gy_or_gr_1_1.jpg,,/b/t/bt0174_gy_or_gr_1_1.jpg,,/b/t/bt0174_gy_or_gr_1_1.jpg,,/b/t/bt0174_gy_or_gr_1_1.jpg,,"8/7/22, 9:58 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Gray,sale=No,size=S",168,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0174_gy_or_gr_1_1.jpg,,,,,,,,,,,,,,
BT0174OR,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0174-Orange,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0174-orange,BT0174,BT0174,BT0174 Ladies Fanny Pack,/b/t/bt0174_gy_or_gr_2_1.jpg,,/b/t/bt0174_gy_or_gr_2_1.jpg,,/b/t/bt0174_gy_or_gr_2_1.jpg,,/b/t/bt0174_gy_or_gr_2_1.jpg,,"8/7/22, 9:58 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Orange,sale=No,size=S",72,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0174_gy_or_gr_2_1.jpg,,,,,,,,,,,,,,
BT0174R,,Default,simple,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0174-Red,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,Not Visible Individually,2.5,,,,bt0174-red,BT0174,BT0174,BT0174 Ladies Fanny Pack,/b/t/bt0174_fu_bl_r_2_1.jpg,,/b/t/bt0174_fu_bl_r_2_1.jpg,,/b/t/bt0174_fu_bl_r_2_1.jpg,,/b/t/bt0174_fu_bl_r_2_1.jpg,,"8/7/22, 9:58 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Red,sale=No,size=S",180,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/b/t/bt0174_fu_bl_r_2_1.jpg,,,,,,,,,,,,,,
BT0174,,Default,configurable,"Default Category/HOT DEALS,Default Category/Accessories/Fanny Packs",base,BT0174,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Fanny Pack</p>,0.25,1,0,"Catalog, Search",,,,,bt0174,BT0174,BT0174,BT0174 Ladies Fanny Pack,/b/t/bt0174_br_1_1.jpg,,/b/t/bt0174_br_1_1.jpg,,/b/t/bt0174_br_1_1.jpg,,,,"8/7/22, 9:58 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/b/t/bt0174_br_1_1.jpg,/b/t/bt0174_br_2_1.jpg,/b/t/bt0174_br_3_1.jpg,/b/t/bt0174br4_1.jpg",",,,",,,,,,,,,,,,"sku=BT0174BL,color=Blue|sku=BT0174BR,color=Brown|sku=BT0174FU,color=Fuchsia|sku=BT0174GR,color=Green|sku=BT0174GY,color=Gray|sku=BT0174OR,color=Orange|sku=BT0174R,color=Red",color=Color
CAP00561B,,Default,simple,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00561B,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Fur Hat</p>,1,1,0,"Catalog, Search",5,,,,cap00561b,CAP00561B,CAP00561B,CAP00561B Fur Hat,/c/a/cap00561b.jpg,,/c/a/cap00561b.jpg,,/c/a/cap00561b.jpg,,,,"9/20/22, 12:26 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",62,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00561b.jpg,,,,,,,,,,,,,,
CAP00565,,Default,configurable,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00565,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Fur Hat</p>,1,1,0,"Catalog, Search",,,,,cap00565,CAP00565,CAP00565,CAP00565 Fur Hat,/c/a/cap00565gy.jpg,,/c/a/cap00565gy.jpg,,/c/a/cap00565gy.jpg,,,,"9/20/22, 12:44 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00565gy.jpg,,,,,,,,,,,,,"sku=CAP00565BEI,color=Beige|sku=CAP00565BZ,color=Bronze|sku=CAP00565GY,color=Gray|sku=CAP00565PN,color=Pink|sku=CAP00565YL,color=Yellow",color=Color
CAP00568GY,,Default,simple,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00568GY,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Fur Hat</p>,1,1,0,"Catalog, Search",4,,,,cap00568gy,CAP00568GY,CAP00568GY,CAP00568GY Fur Hat,/c/a/cap00568gy.jpg,,/c/a/cap00568gy.jpg,,/c/a/cap00568gy.jpg,,/c/a/cap00568gy.jpg,,"9/20/22, 1:32 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",124,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00568gy.jpg,,,,,,,,,,,,,,
CAP00569,,Default,configurable,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00569,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Fur Hat</p>,1,1,0,"Catalog, Search",,,,,cap00569,CAP00569,CAP00569,CAP00569 Fur Hat,/c/a/cap00569kh.jpg,,/c/a/cap00569kh.jpg,,/c/a/cap00569kh.jpg,,,,"9/20/22, 1:42 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00569kh.jpg,,,,,,,,,,,,,"sku=CAP00569B,color=Black|sku=CAP00569GY,color=Gray|sku=CAP00569KH,color=Khaki|sku=CAP00569LM,color=Lime|sku=CAP00569PN,color=Pink|sku=CAP00569W,color=White",color=Color
CAP00570,,Default,configurable,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00570,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Fur Hat</p>,1,1,0,"Catalog, Search",,,,,cap00570,CAP00570,CAP00570,CAP00570 Fur Hat,/c/a/cap00570mu.jpg,,/c/a/cap00570mu.jpg,,/c/a/cap00570mu.jpg,,,,"9/20/22, 1:48 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00570mu.jpg,,,,,,,,,,,,,"sku=CAP00570GY,color=Gray|sku=CAP00570MU,color=Mustard|sku=CAP00570PN,color=Pink|sku=CAP00570W,color=White",color=Color
CAP00582,,Default,configurable,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00582,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Fur Beannies</p>,1,1,0,"Catalog, Search",,,,,cap00582,CAP00582,CAP00582,CAP00582 Fur Beanies,/c/a/cap00582gy.jpg,,/c/a/cap00582gy.jpg,,/c/a/cap00582gy.jpg,,,,"9/20/22, 2:54 PM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00582gy.jpg,,,,,,,,,,,,,"sku=CAP00582B,color=Black|sku=CAP00582BR,color=Brown|sku=CAP00582GY,color=Gray|sku=CAP00582NVY,color=Navy|sku=CAP00582PN,color=Pink|sku=CAP00582R,color=Red|sku=CAP00582W,color=White",color=Color
CAP00594,,Default,configurable,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00594,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Hat</p>,1,1,0,"Catalog, Search",,,,,cap00594,CAP00594,CAP00594,CAP00594 Ladies Hat,/c/a/cap00594gy.jpg,,/c/a/cap00594gy.jpg,,/c/a/cap00594gy.jpg,,,,"9/21/22, 10:16 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00594gy.jpg,,,,,,,,,,,,,"sku=CAP00594B,color=Black|sku=CAP00594BEI,color=Beige|sku=CAP00594GY,color=Gray|sku=CAP00594PN,color=Pink|sku=CAP00594W,color=White",color=Color
CAP00602,,Default,configurable,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00602,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Hat</p>,1,1,0,"Catalog, Search",,,,,cap00602,CAP00602,CAP00602,CAP00602 Ladies Hat,/c/a/cap00602r.jpg,,/c/a/cap00602r.jpg,,/c/a/cap00602r.jpg,,,,"9/21/22, 10:37 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00602r.jpg,,,,,,,,,,,,,"sku=CAP00602B,color=Black|sku=CAP00602BEI,color=Beige|sku=CAP00602PN,color=Pink|sku=CAP00602R,color=Red|sku=CAP00602W,color=White",color=Color
CAP00610,,Default,configurable,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00610,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Hat</p>,1,1,0,"Catalog, Search",,,,,cap00610,CAP00610,CAP00610,CAP00610 Hat,/c/a/cap00610bei.jpg,,/c/a/cap00610bei.jpg,,/c/a/cap00610bei.jpg,,,,"9/21/22, 11:23 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00610bei.jpg,,,,,,,,,,,,,"sku=CAP00610B,color=Black|sku=CAP00610BEI,color=Beige|sku=CAP00610GY,color=Gray|sku=CAP00610KH,color=Khaki|sku=CAP00610PN,color=Pink|sku=CAP00610R,color=Red",color=Color
CAP00611,,Default,configurable,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00611,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Hat</p>,1,1,0,"Catalog, Search",,,,,cap00611,CAP00611,CAP00611,CAP00611 Hat,/c/a/cap00611gy.jpg,,/c/a/cap00611gy.jpg,,/c/a/cap00611gy.jpg,,,,"9/21/22, 11:33 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00611gy.jpg,,,,,,,,,,,,,"sku=CAP00611B,color=Black|sku=CAP00611BEI,color=Beige|sku=CAP00611BL,color=Blue|sku=CAP00611BR,color=Brown|sku=CAP00611GY,color=Gray",color=Color
CAP00612,,Default,configurable,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00612,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Hat</p>,1,1,0,"Catalog, Search",,,,,cap00612,CAP00612,CAP00612,CAP00612 Hat,/c/a/cap00612w.jpg,,/c/a/cap00612w.jpg,,/c/a/cap00612w.jpg,,,,"9/21/22, 11:47 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00612w.jpg,,,,,,,,,,,,,"sku=CAP00612BR,color=Brown|sku=CAP00612PN,color=Pink|sku=CAP00612W,color=White",color=Color
CAP00566,,Default,configurable,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00566,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Fur Sailors Style Hat</p>,1,1,0,"Catalog, Search",,,,,cap00566,CAP00566,CAP00566,CAP00566 Fur Sailors Style Hat,/c/a/cap00566bz_1.jpg,,/c/a/cap00566bz_1.jpg,,/c/a/cap00566bz_1.jpg,,,,"11/10/22, 9:34 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00566bz_1.jpg,,,,,,,,,,,,,"sku=CAP00566BW,color=Black/White|sku=CAP00566BZ,color=Bronze",color=Color
CAP00483BZ,,Default,simple,"Default Category/HOT DEALS,Default Category/Apparel & Accessories/Caps & Hats",base,CAP00483BZ,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Fur Newsboy Style Hat</p>,1,1,0,"Catalog, Search",4,,,,cap00483bz,CAP00483BZ,CAP00483BZ,CAP00483BZ Fur Newsboy Style Hat,/c/a/cap00483_bz.jpg,,/c/a/cap00483_bz.jpg,,/c/a/cap00483_bz.jpg,,/c/a/cap00483_bz.jpg,,"11/10/22, 11:39 AM","3/9/25, 7:54 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"sale=No,size=M",33,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/a/cap00483_bz.jpg,,,,,,,,,,,,,,
